URLs Downloaded, size, # of outlinks found, content-type
https://www.cnn.com/videos/us/2015/10/01/girls-who-code-breaking-ground-orig-ad.cnn/video/playlists/breaking-ground-orig/,1729728,184,text/html
https://www.cnn.com/videos/us/2015/10/01/civil-rights-app-breaking-ground-orig-jl.cnn/video/playlists/breaking-ground-orig/,1730373,184,text/html
https://www.cnn.com/travel/article/scenic-flights-asia-pacific/index.html,192705,80,text/html
https://www.cnn.com/travel/article/wonder-list-bill-weir-new-zealand-predator-free-2050/index.html,198296,51,text/html
https://www.cnn.com/travel/article/new-zealand-south-island-beautiful-places/index.html,151498,52,text/html
https://www.cnn.com/travel/article/pavlova-australia-new-zealand/index.html,117327,53,text/html
https://www.cnn.com/travel/article/new-zealand-impossible-burger-beef-intl/index.html,102256,44,text/html
https://www.cnn.com/travel/article/dubai-floating-venice-resort/index.html,119652,54,text/html
https://www.cnn.com/travel/article/north-korea-aviation-tour/index.html,120630,48,text/html
https://www.cnn.com/travel/article/oscars-movie-travel-places/index.html,188199,65,text/html
https://www.cnn.com/travel/article/new-zealand-great-beaches/index.html,217088,92,text/html
https://www.cnn.com/travel/article/maori-businesses-new-zealand/index.html,132897,54,text/html
https://www.cnn.com/travel/article/bangkok-where-to-eat/index.html,134694,61,text/html
https://www.cnn.com/travel/article/dandong-china-north-korea-gateway/index.html,126133,51,text/html
https://www.cnn.com/travel/article/dubai-shopping/index.html,119221,53,text/html
https://www.cnn.com/travel/article/makkasan-bangkok-trains/index.html,160963,48,text/html
https://www.cnn.com/videos/world/2018/05/19/meghan-markle-walks-down-aisle-royal-wedding.cnn/video/playlists/royal-wedding-prince-harry-meghan-markle/,1811396,203,text/html
https://www.cnn.com/travel/article/gua-bao-taiwan/index.html,173418,56,text/html
https://www.cnn.com/2017/04/27/health/nasa-cassini-saturn-ring-dive/index.html,1795051,232,text/html
https://www.cnn.com/travel/destinations/bangkok,128935,64,text/html
https://www.cnn.com/travel/article/bangkoks-beautiful-bars/index.html,179567,61,text/html
https://www.cnn.com/videos/world/2018/05/25/duchess-sussex-meghan-markle-coat-of-arms-sot-michaela.hln/video/playlists/royal-wedding-prince-harry-meghan-markle/,1811519,204,text/html
https://www.cnn.com/travel/article/airport-hotels-runway-views/index.html,209674,73,text/html
https://www.cnn.com/travel/article/dubai-restaurants-luxury/index.html,182324,62,text/html
https://www.cnn.com/travel/article/bangkok-mahanakhon-building/index.html,133833,48,text/html
https://www.cnn.com/travel/article/jeff-goldblum-statue-london/index.html,105056,51,text/html
https://www.cnn.com/2016/01/09/health/time-money-happiness-study/index.html,1619749,205,text/html
https://www.cnn.com/travel/article/highclere-castle-downton-abbey-travel/index.html,155721,56,text/html
https://www.cnn.com/travel/article/thailand-travel-bangkok-temples/index.html,146121,52,text/html
https://www.cnn.com/travel/article/worlds-best-swimming-cities/index.html,180898,70,text/html
https://www.cnn.com/travel/article/bangkok-where-to-stay/index.html,139958,59,text/html
https://www.cnn.com/2016/11/03/health/yoga-stress-strategies/index.html,1612854,207,text/html
https://www.cnn.com/travel/article/dubai-largest-natural-flower-garden/index.html,129434,51,text/html
https://www.cnn.com/videos/tv/2015/07/28/seventies-domestic-bombings.cnn/video/playlists/atv-the-seventies/,1838004,216,text/html
https://www.cnn.com/travel/article/fall-travel-places/index.html,172139,71,text/html
https://www.cnn.com/videos/tv/2015/06/16/nixon-resigns-seventies.cnn/video/playlists/atv-the-seventies/,1839126,218,text/html
https://www.cnn.com/travel/article/dubai-stopover-guide/index.html,137419,55,text/html
https://www.cnn.com/travel/article/heathrow-airport-expansion-vote/index.html,159091,49,text/html
https://www.cnn.com/videos/world/2018/08/30/prince-harry-sings-after-hamilton-musical-mxb-lon-orig.cnn/video/playlists/royal-wedding-prince-harry-meghan-markle/,1810459,201,text/html
https://www.cnn.com/travel/destinations/london,127595,61,text/html
https://www.cnn.com/style/specials/in-pursuit-of-rare,98392,46,text/html
https://www.cnn.com/travel/article/miami-best-restaurants/index.html,414823,106,text/html
https://www.cnn.com/style/amp/koks-restaurant-faroe-islands/index.html,57776,23,text/html
https://www.cnn.com/2017/06/22/health/conjoined-twins-june-update/index.html,1818753,246,text/html
https://www.cnn.com/2016/10/13/health/mcdonald-conjoined-twins-to-separate/index.html,1791747,223,text/html
https://www.cnn.com/2017/09/14/us/cassini-team-says-goodbye/index.html,1726745,194,text/html
https://www.cnn.com/travel/article/ireland-most-beautiful-places/index.html,152168,45,text/html
https://www.cnn.com/style/article/david-rockefeller-art-collection-glenn-lowry/index.html,187586,58,text/html
https://www.cnn.com/2018/05/22/politics/house-prison-reform-criminal-justice/index.html,1547539,86,text/html
https://www.cnn.com/videos/world/2016/01/21/vital-signs-future-of-medicine-spc-a.cnn/video/playlists/intl-vital-signs/,1775475,197,text/html
https://www.cnn.com/style/amp/rockefeller-auction-christies-picasso/index.html,70250,22,text/html
https://www.cnn.com/travel/article/dublin-hotels/index.html,167188,59,text/html
https://www.cnn.com/videos/international/2014/09/18/spc-vital-signs-happiness-denmark-b.cnn/video/playlists/intl-vital-signs/,1779955,196,text/html
https://www.cnn.com/videos/tv/2015/07/21/the-seventies-womens-liberation-movement.cnn/video/playlists/atv-the-seventies/,1838714,216,text/html
https://www.cnn.com/travel/article/hawaii-volcanoes-valleys/index.html,119569,50,text/html
https://www.cnn.com/videos/world/2018/06/14/meghan-markle-queen-visit-lon-orig-bks.cnn/video/playlists/royal-wedding-prince-harry-meghan-markle/,1811037,201,text/html
https://www.cnn.com/videos/tv/2015/07/17/seventies-collision-of-politics-and-pop-culture.cnn/video/playlists/atv-the-seventies/,1840288,218,text/html
https://www.cnn.com/2018/03/05/opinions/discovery-of-first-stars-and-dark-matter-opinion-lincoln/index.html,1721625,197,text/html
https://www.cnn.com/2018/01/04/opinions/alien-life-opinion-lincoln/index.html,1725165,216,text/html
https://www.cnn.com/travel/article/kolkata-tour/index.html,147463,59,text/html
https://www.cnn.com/videos/cnnmoney/2018/05/09/meghan-markle-fought-sexist-ad-orig-vstan-bdk.cnn/video/playlists/royal-wedding-prince-harry-meghan-markle/,1810985,203,text/html
https://www.cnn.com/videos/world/2016/01/21/vital-signs-future-of-medicine-spc-b.cnn/video/playlists/intl-vital-signs/,1775282,197,text/html
https://www.cnn.com/travel/article/old-delhi-street-food/index.html,123172,49,text/html
https://www.cnn.com/travel/article/ethiopia-extraordinary/index.html,154976,59,text/html
https://www.cnn.com/travel/article/ireland-best-new-restaurants/index.html,279157,59,text/html
https://www.cnn.com/travel/article/rajasthan-india-color-cities/index.html,150875,57,text/html
https://www.cnn.com/travel/article/india-ghoomophiro-trekking-sisters/index.html,135387,56,text/html
https://www.cnn.com/travel/article/rishikesh-india-adventure/index.html,112923,50,text/html
https://www.cnn.com/travel/article/ethiopia-africa-travel-next-big-thing/index.html,180168,54,text/html
https://www.cnn.com/travel/article/moana-hawaii-tourism/index.html,157992,57,text/html
https://www.cnn.com/2016/08/30/health/ancient-plague-genome/index.html,1742002,216,text/html
https://www.cnn.com/travel/article/irelands-first-nudist-beach/index.html,103983,44,text/html
https://www.cnn.com/2017/07/13/us/nasa-jupiter-juno-flyby-new-photos/index.html,1721491,207,text/html
https://www.cnn.com/videos/world/2018/06/09/queen-trooping-the-colour-meghan-harry.cnn/video/playlists/royal-wedding-prince-harry-meghan-markle/,1811288,201,text/html
https://www.cnn.com/travel/article/african-food-internet/index.html,162868,49,text/html
https://www.cnn.com/travel/article/hong-kong-ballet-images/index.html,112876,46,text/html
https://www.cnn.com/travel/article/london-act-like-a-local/index.html,144180,60,text/html
https://www.cnn.com/travel/article/insider-guide-london/index.html,215299,50,text/html
https://www.cnn.com/travel/article/dublin-attractions-ireland/index.html,185098,75,text/html
https://www.cnn.com/travel/article/beautiful-england/index.html,153819,44,text/html
https://www.cnn.com/travel/article/best-fish-and-chips/index.html,126115,52,text/html
https://www.cnn.com/travel/article/lalibela-ethiopia-genna-tariq-zaidi/index.html,144577,53,text/html
https://www.cnn.com/travel/article/worlds-best-restaurant-tripadvisor-2017/index.html,158118,56,text/html
https://www.cnn.com/travel/article/hawaii-best-beach-bars/index.html,138397,57,text/html
https://www.cnn.com/travel/article/dublin-restaurants/index.html,159711,64,text/html
https://www.cnn.com/travel/article/best-ice-cream-new-york/index.html,172081,78,text/html
https://www.cnn.com/travel/article/hawaii-travel-tips/index.html,114283,45,text/html
https://www.cnn.com/2016/05/02/health/three-habitable-planets-earth-dwarf-star/index.html,1821179,255,text/html
https://www.cnn.com/travel/article/new-york-street-food/index.html,147048,56,text/html
https://www.cnn.com/travel/article/windsor-castle-tour-england/index.html,141229,56,text/html
https://www.cnn.com/videos/health/2016/02/25/animal-therapy-vital-signs-spc-a.cnn/video/playlists/intl-vital-signs/,1775063,198,text/html
https://www.cnn.com/travel/article/maui-foodie-destination/index.html,101434,46,text/html
https://www.cnn.com/travel/article/hong-kong-best-private-kitchens/index.html,171218,64,text/html
https://www.cnn.com/travel/article/dublin-pubs/index.html,163575,64,text/html
https://www.cnn.com/travel/article/best-restaurants-hamptons-new-york/index.html,258291,79,text/html
https://www.cnn.com/travel/article/las-vegas-strip/index.html,197008,80,text/html
https://www.cnn.com/videos/tv/2016/04/21/vital-signs-heart-spc-a.cnn/video/playlists/intl-vital-signs/,1774199,197,text/html
https://www.cnn.com/travel/article/anthony-bourdain-college-course/index.html,142320,59,text/html
https://www.cnn.com/2016/07/28/health/atmosphere-rocky-earth-exoplanets/index.html,1677459,251,text/html
https://www.cnn.com/travel/article/stars-wars-force-awakens-island-skellig-michael/index.html,122215,48,text/html
https://www.cnn.com/travel/article/cannabition-cannabis-museum/index.html,133063,48,text/html
https://www.cnn.com/travel/article/addis-ababa-metro-system/index.html,96685,42,text/html
https://www.cnn.com/travel/article/kilauea-volcano-helicopter-tour/index.html,109107,49,text/html
https://www.cnn.com/travel/article/ethiopia-skate-skateboarding/index.html,91124,44,text/html
https://www.cnn.com/travel/article/lanai-cat-sanctuary-hawaii/index.html,139369,50,text/html
https://www.cnn.com/2018/07/27/us/sun-sounds-nasa-song-space-wxc-trnd/index.html,1708575,187,text/html
https://www.cnn.com/travel/article/newgrange-ireland-stone-age/index.html,198415,49,text/html
https://www.cnn.com/2017/07/18/us/la-subway-fossils-trnd/index.html,1591173,188,text/html
https://www.cnn.com/videos/world/2016/03/17/vital-signs-making-and-breaking-habits-spc-b.cnn/video/playlists/intl-vital-signs/,1776090,197,text/html
https://www.cnn.com/2016/08/27/health/massive-dark-matter-galaxy-dragonfly-44-milky-way/index.html,1785152,330,text/html
https://www.cnn.com/travel/article/hawaii-attractions-beach-haters/index.html,117682,56,text/html
https://www.cnn.com/2014/10/14/health/best-strength-exercises/index.html,1737447,179,text/html
https://www.cnn.com/2015/10/08/health/breathe-like-pro-athlete/index.html,1608710,196,text/html
https://www.cnn.com/2014/04/08/health/upwave-exercise-improve-life/index.html,1589366,197,text/html
https://www.cnn.com/2017/07/05/health/hunter-gatherer-diet-tanzania-the-conversation/index.html,1688397,257,text/html
https://www.cnn.com/travel/article/ethiopia-upper-omo-seton-photography/index.html,149490,49,text/html
https://www.cnn.com/travel/article/churchill-britain/index.html,144192,57,text/html
https://www.cnn.com/2015/02/27/living/atheist-hot-line-help-line/index.html,1720364,190,text/html
https://www.cnn.com/travel/article/ethiopia-coffee-origins-bonga/index.html,145478,52,text/html
https://www.cnn.com/travel/article/hawaii-ways-to-feel-local/index.html,143858,67,text/html
https://www.cnn.com/travel/article/worlds-happiest-airports/index.html,149900,53,text/html
https://www.cnn.com/interactive/2015/03/living/friendly-atheists-next-door/,124331,57,text/html
https://www.cnn.com/2017/11/17/cnn-underscored/interval-training-at-home-shop/index.html?iid=underscoredrelatedlink,147790,3,text/html
https://www.cnn.com/2017/06/08/health/health-benefits-of-dancing/index.html,1725585,204,text/html
https://www.cnn.com/travel/article/hawaii-tennis-camp-four-seasons-hualalai/index.html,129389,49,text/html
https://www.cnn.com/travel/article/jersey-wwii-gun-tower-england/index.html,136798,59,text/html
https://www.cnn.com/2016/10/19/world/milky-way-hydrogen-galaxy-map/index.html,1735477,199,text/html
https://www.cnn.com/style/amp/faberge-luxurious-eggs/index.html,84707,28,text/html
https://www.cnn.com/videos/world/2016/01/21/vital-signs-future-of-medicine-spc-c.cnn/video/playlists/intl-vital-signs/,1774698,197,text/html
https://www.cnn.com/videos/health/2016/02/25/animal-therapy-vital-signs-spc-b.cnn/video/playlists/intl-vital-signs/,1774481,198,text/html
https://www.cnn.com/videos/world/2016/03/17/vital-signs-making-and-breaking-habits-spc-c.cnn/video/playlists/intl-vital-signs/,1776157,197,text/html
https://www.cnn.com/2017/09/29/health/gene-edit-beta-thalassemia-study/index.html,1757745,211,text/html
https://www.cnn.com/2017/11/22/health/happiest-cities-blue-zones/index.html,1619447,210,text/html
https://www.cnn.com/style/article/memento-mori-ivory-mirror/index.html,166697,41,text/html
https://www.cnn.com/travel/article/ethiopia-journal-bourdain-parts-unknown/index.html,204397,47,text/html
https://www.cnn.com/videos/health/2016/02/25/animal-therapy-vital-signs-spc-c.cnn/video/playlists/intl-vital-signs/,1775210,198,text/html
https://www.cnn.com/2013/12/06/living/time-is-the-ultimate-present-upwave/index.html,1571942,179,text/html
https://www.cnn.com/2014/10/01/us/florida-police-tase-woman/index.html,1697654,174,text/html
https://www.cnn.com/2018/09/20/us/maryland-shooting/index.html,1757634,216,text/html
https://www.cnn.com/2016/07/21/health/milky-way-x-shape-reveal/index.html,1783612,328,text/html
https://www.cnn.com/travel/article/things-to-do-addis-ababa-ethiopia/index.html,189687,76,text/html
https://www.cnn.com/style/article/sothebys-cabinet-of-curiosities/index.html,190855,49,text/html
https://www.cnn.com/2018/08/27/tennis/serena-williams-catsuit-ban-racism-misogyny/index.html,1789721,208,text/html
https://www.cnn.com/travel/article/five-ways-to-experience-havana-cuba/index.html,206418,53,text/html
https://www.cnn.com/travel/article/middle-east-food-dishes/index.html,204590,68,text/html
https://www.cnn.com/travel/article/dubai-best-restaurants/index.html,125308,61,text/html
https://www.cnn.com/travel/article/cuba-travel-tips/index.html,113907,46,text/html
https://www.cnn.com/travel/article/cnnphotos-cuba-online/index.html,121841,52,text/html
https://www.cnn.com/travel/article/ethiopia-ark-of-the-covenant/index.html,111057,45,text/html
https://www.cnn.com/travel/article/middle-east-best-modern-architecture/index.html,150995,62,text/html
https://www.cnn.com/2013/06/05/justice/fort-hood-suspect-questions-victims/index.html,1728219,177,text/html
https://www.cnn.com/2017/09/21/health/uk-human-embryos-crispr-fertility-study/index.html,1771261,220,text/html
https://www.cnn.com/style/amp/roman-gold-coins-italy-cressoni-theater-trnd/index.html,72409,28,text/html
https://www.cnn.com/travel/article/insider-guide-havana/index.html,205403,52,text/html
